Title,StoreId,ArticleType,Authors,companies,copyright,digitalObjectIdentifier,documentType,entryDate,issn,language,languageOfSummary,pages,placeOfPublication,pubdate,pubtitle,year,DocumentURL,startPage,subjectTerms,subjects,FindACopy,Database
Ruling raises fears of emboldening president's audacious ambitions,2059395528,Newspapers," Nakamura, David
Nakamura
David
David Nakamura"," Congress
921120 , NumbersUSA
541720 , Department of Defense
928110 , Senate
921120 , Center for Immigration Studies
541720 , American Civil Liberties Union--ACLU
541110
813311"," Copyright WP Company LLC d/b/a The Washington Post Jun 27, 2018"," WPXXWP20180627Rulingraisesfearsofemboldeningpresidents168ca994 , WPXXWP20180627Rulingraisesfearsofemboldeningpresidents168ca994 , 7653 , PQ_7653_Jun272018______", News," Jun 27, 2018",0190-8286, English, English,," Washington, D.C.","Jun 27, 2018",The Washington Post,2018,https://search.proquest.com/docview/2059395528?accountid=14496, A.1," Immigration policy , Injunctions , Muslims , Presidents , Executive orders , Aliens , Trump, Donald J , Mexico , Mattis, James , Honduras , United States--US , Guatemala , Schumer, Charles E , Hirono, Mazie K , Hawaii , Sotomayor, Sonia , Obama, Barack",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awashingtonpost&amp;atitle=Ruling+raises+fears+of+emboldening+president%27s+audacious+ambitions&amp;title=The+Washington+Post&amp;issn=01908286&amp;date=2018-06-27&amp;volume=&amp;issue=&amp;spage=A.1&amp;au=Nakamura%2C+David&amp;isbn=&amp;jtitle=The+Washington+Post&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
"In N.Y., a top Democrat loses primary to newcomer",2059395549,Newspapers," Sullivan, Sean
Sullivan
Sean
Sean Sullivan , Weigel, David
Weigel
David
David Weigel"," Rutgers University
611310 , United Nations--UN
928120 , Republican Party
813940 , Congress
921120 , Democratic Party
813940 , US Immigration & Customs Enforcement
921130 , Senate
921120"," Copyright WP Company LLC d/b/a The Washington Post Jun 27, 2018"," WPXXWP20180627InNYatopDemocratlosesprimarytonewcomerf8d609e6 , WPXXWP20180627InNYatopDemocratlosesprimarytonewcomerf8d609e6 , 7653 , PQ_7653_Jun272018______", News," Jun 27, 2018",0190-8286, English, English,," Washington, D.C.","Jun 27, 2018",The Washington Post,2018,https://search.proquest.com/docview/2059395549?accountid=14496, A.1," Nominations , Political parties , Candidates , Primaries & caucuses , Governors , Presidential elections , South Carolina , Trump, Donald J , Romney, W Mitt , DeGette, Diana , Sanders, Bernard , Engel, Eliot L , Polis, Jared , Maloney, Carolyn B , Clarke, Yvette D , Coffman, Mike , Wicker, Roger F , Colorado , Tillemann, Levi , Virginia , Lamborn, Doug , Haley, Nikki , Slaughter, Louise M , Utah , Harper, Gregg , United States--US , New York , Massachusetts , Gowdy, Trey , Hatch, Orrin G , Pelosi, Nancy , Mississippi , Russell, Steve , Weigel, David , Stapleton, Walker , Crowley, Joseph , Sherman, Howard , Oklahoma",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awashingtonpost&amp;atitle=In+N.Y.%2C+a+top+Democrat+loses+primary+to+newcomer&amp;title=The+Washington+Post&amp;issn=01908286&amp;date=2018-06-27&amp;volume=&amp;issue=&amp;spage=A.1&amp;au=Sullivan%2C+Sean%3BWeigel%2C+David&amp;isbn=&amp;jtitle=The+Washington+Post&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
Orlando pauses face recognition program,2059395640,Newspapers," Shaban, Hamza
Shaban
Hamza
Hamza Shaban"," Police Department-Orlando FL
922120 , Microsoft Corp
334614
511210 , US Immigration & Customs Enforcement
921130 , TechCrunch
519130 , Amazon.com Inc
334310
454111
518210 , American Civil Liberties Union--ACLU
541110
813311 , Google Inc
334310
519130 , Amazon Web Services Inc
518210
541513"," Copyright WP Company LLC d/b/a The Washington Post Jun 27, 2018"," WPXXWP20180627Orlandopausesfacerecognitionprogram378fb40a , WPXXWP20180627Orlandopausesfacerecognitionprogram378fb40a , 7653 , PQ_7653_Jun272018______", News," Jun 27, 2018",0190-8286, English, English,," Washington, D.C.","Jun 27, 2018",The Washington Post,2018,https://search.proquest.com/docview/2059395640?accountid=14496, A.23," Law enforcement , Official misconduct , Surveillance , Civil rights , Civil liberties , United States--US , Northern California , Florida",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awashingtonpost&amp;atitle=Orlando+pauses+face+recognition+program&amp;title=The+Washington+Post&amp;issn=01908286&amp;date=2018-06-27&amp;volume=&amp;issue=&amp;spage=A.23&amp;au=Shaban%2C+Hamza&amp;isbn=&amp;jtitle=The+Washington+Post&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
"To many Muslims, decision feels like the end of an American dream",2059395681,Newspapers," Hauslohner, Abigail
Hauslohner
Abigail
Abigail Hauslohner"," Amnesty International
813311 , University of North Dakota
611310 , Supreme Court-US
922110"," Copyright WP Company LLC d/b/a The Washington Post Jun 27, 2018"," WPXXWP20180627TomanyMuslimsdecisionfeelsliketheendofance322d14 , WPXXWP20180627TomanyMuslimsdecisionfeelsliketheendofance322d14 , 7653 , PQ_7653_Jun272018______", News," Jun 27, 2018",0190-8286, English, English,," Washington, D.C.","Jun 27, 2018",The Washington Post,2018,https://search.proquest.com/docview/2059395681?accountid=14496, A.1," Muslims , Citizens , Supreme Court decisions , Families & family life , Citizenship , Children & youth , Baltimore Maryland , Trump, Donald J , United States--US , Canada , Djibouti , Detroit Michigan , Malaysia , Yemen , Virginia , North Carolina , Atlanta Georgia",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awashingtonpost&amp;atitle=To+many+Muslims%2C+decision+feels+like+the+end+of+an+American+dream&amp;title=The+Washington+Post&amp;issn=01908286&amp;date=2018-06-27&amp;volume=&amp;issue=&amp;spage=A.1&amp;au=Hauslohner%2C+Abigail&amp;isbn=&amp;jtitle=The+Washington+Post&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
Call Trump's travel ban what it is: An Iran ban,2059395755,Newspapers," Rezaian, Jason
Rezaian
Jason
Jason Rezaian"," Supreme Court-US
922110"," Copyright WP Company LLC d/b/a The Washington Post Jun 27, 2018"," WPXXWP20180627CallTrumpstravelbanwhatitisAnIranbanccc07fc4 , WPXXWP20180627CallTrumpstravelbanwhatitisAnIranbanccc07fc4 , 7653 , PQ_7653_Jun272018______"," Opinions , Commentary"," Jun 27, 2018",0190-8286, English, English,," Washington, D.C.","Jun 27, 2018",The Washington Post,2018,https://search.proquest.com/docview/2059395755?accountid=14496, A.27," Bans , Passports & visas , Supreme Court decisions , Muslims , Iran , Trump, Donald J , Turkey , United States--US , Sotomayor, Sonia , Armenia , United Arab Emirates",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awashingtonpost&amp;atitle=Call+Trump%27s+travel+ban+what+it+is%3A+An+Iran+ban&amp;title=The+Washington+Post&amp;issn=01908286&amp;date=2018-06-27&amp;volume=&amp;issue=&amp;spage=A.27&amp;au=Rezaian%2C+Jason&amp;isbn=&amp;jtitle=The+Washington+Post&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
The validation of religious discrimination,2059395809,Newspapers," Milbank, Dana
Milbank
Dana
Dana Milbank"," Senate
921120 , United States Conference of Catholic Bishops
813110 , Supreme Court-US
922110"," Copyright WP Company LLC d/b/a The Washington Post Jun 27, 2018"," WPXXWP20180627Thevalidationofreligiousdiscriminationdeacad02 , WPXXWP20180627Thevalidationofreligiousdiscriminationdeacad02 , 7653 , PQ_7653_Jun272018______"," Opinions , Commentary"," Jun 27, 2018",0190-8286, English, English,," Washington, D.C.","Jun 27, 2018",The Washington Post,2018,https://search.proquest.com/docview/2059395809?accountid=14496, A.25," Bans , Muslims , Supreme Court decisions , Rule of law , Presidents , Religion , Due process of law , Religious discrimination , Immigration , Judges & magistrates , Trump, Donald J , United States--US , Kagan, Elena , McConnell, Mitch , Sotomayor, Sonia , Gorsuch, Neil M",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awashingtonpost&amp;atitle=The+validation+of+religious+discrimination&amp;title=The+Washington+Post&amp;issn=01908286&amp;date=2018-06-27&amp;volume=&amp;issue=&amp;spage=A.25&amp;au=Milbank%2C+Dana&amp;isbn=&amp;jtitle=The+Washington+Post&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
Politics &amp;amp; Ideas: Are the Ends Worth the Means at the Border?,2059443393,Newspapers," Galston, William A
William
William A Galston
Galston
A
William A. Galston",," (c) 2018 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," DWJNJ000000020180627ee6r0000w , DWJNJ000000020180627ee6r0000w , 7510 , PQ_7510_Jun272018______"," Opinions , Commentary"," Jun 27, 2018",0099-9660, English, English, A.15," New York, N.Y.","Jun 27, 2018",Wall Street Journal,2018,https://search.proquest.com/docview/2059443393?accountid=14496, A.15," Immigration policy , Rule of law , Presidents , Speedy trial , Morality , Political asylum , Politics , Aliens , Trump, Donald J , Texas , United States--US",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=Politics+%26amp%3Bamp%3B+Ideas%3A+Are+the+Ends+Worth+the+Means+at+the+Border%3F&amp;title=Wall+Street+Journal&amp;issn=00999660&amp;date=2018-06-27&amp;volume=&amp;issue=&amp;spage=A.15&amp;au=Galston%2C+William+A&amp;isbn=&amp;jtitle=Wall+Street+Journal&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
Corrections &amp;amp; Amplifications,2059443396,Newspapers,,," (c) 2018 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," DWJNJ000000020180627ee6r0000f , DWJNJ000000020180627ee6r0000f , 7510 , PQ_7510_Jun272018______", Corrections/Retraction," Jun 27, 2018",0099-9660, English, English, A.2," New York, N.Y.","Jun 27, 2018",Wall Street Journal,2018,https://search.proquest.com/docview/2059443396?accountid=14496, A.2,,,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=Corrections+%26amp%3Bamp%3B+Amplifications&amp;title=Wall+Street+Journal&amp;issn=00999660&amp;date=2018-06-27&amp;volume=&amp;issue=&amp;spage=A.2&amp;au=&amp;isbn=&amp;jtitle=Wall+Street+Journal&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
The Supreme Court Rises Above,2059443448,Newspapers,," Congress
921120"," (c) 2018 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," DWJNJ000000020180627ee6r0000z , DWJNJ000000020180627ee6r0000z , 7510 , PQ_7510_Jun272018______"," Opinions , Editorial"," Jun 27, 2018",0099-9660, English, English, A.16," New York, N.Y.","Jun 27, 2018",Wall Street Journal,2018,https://search.proquest.com/docview/2059443448?accountid=14496, A.16," Editorials , National security , Supreme Court decisions , Political campaigns , Presidents , Religion , Trump, Donald J , Somalia , North Korea , Kennedy, Anthony M , United States--US , Venezuela , Libya , Ginsburg, Ruth Bader , Kagan, Elena , Iran , Breyer, Stephen G , Clinton, Bill , Yemen , Hawaii , Syria , Sotomayor, Sonia , Roberts, John G Jr , Obama, Barack",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=The+Supreme+Court+Rises+Above&amp;title=Wall+Street+Journal&amp;issn=00999660&amp;date=2018-06-27&amp;volume=&amp;issue=&amp;spage=A.16&amp;au=&amp;isbn=&amp;jtitle=Wall+Street+Journal&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
U.S. News: GOP Lacks Immigration Consensus,2059443459,Newspapers," Hughes, Siobhan
Siobhan
Siobhan Hughes
Hughes
Siobhan Hughes; Andrew Duehren , Duehren, Andrew
Andrew
Andrew Duehren
Duehren"," Republican Party
813940 , Congress
921120"," (c) 2018 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," DWJNJ000000020180627ee6r0002v , DWJNJ000000020180627ee6r0002v , 7510 , PQ_7510_Jun272018______", News," Jun 27, 2018",0099-9660, English, English, A.3," New York, N.Y.","Jun 27, 2018",Wall Street Journal,2018,https://search.proquest.com/docview/2059443459?accountid=14496, A.3," Immigration policy , Citizenship , Bills , Aliens , Trump, Donald J , United States--US , Taylor, Scott",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=U.S.+News%3A+GOP+Lacks+Immigration+Consensus&amp;title=Wall+Street+Journal&amp;issn=00999660&amp;date=2018-06-27&amp;volume=&amp;issue=&amp;spage=A.3&amp;au=Hughes%2C+Siobhan%3BDuehren%2C+Andrew&amp;isbn=&amp;jtitle=Wall+Street+Journal&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
A Foreigner's Guide to Trade War,2059443470,Newspapers," Jenkins, Holman W, Jr
Holman
Holman W Jenkins Jr
Jr
Jenkins
W
Holman W. Jenkins Jr."," Congress
921120"," (c) 2018 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," DWJNJ000000020180627ee6r0000u , DWJNJ000000020180627ee6r0000u , 7510 , PQ_7510_Jun272018______"," Opinions , Commentary"," Jun 27, 2018",0099-9660, English, English, A.15," New York, N.Y.","Jun 27, 2018",Wall Street Journal,2018,https://search.proquest.com/docview/2059443470?accountid=14496, A.15," Tariffs , Regulatory reform , Political campaigns , Trump, Donald J , North Korea , Stengel, Charles Dillon (Casey) (1890?-1975) , United States--US , Kim Jong Un , China , Clinton, Hillary Rodham , Asia , Lewis, John , Europe",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=A+Foreigner%27s+Guide+to+Trade+War&amp;title=Wall+Street+Journal&amp;issn=00999660&amp;date=2018-06-27&amp;volume=&amp;issue=&amp;spage=A.15&amp;au=Jenkins%2C+Holman+W%2C+Jr&amp;isbn=&amp;jtitle=Wall+Street+Journal&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
Upward Mobility: Trump Doesn't Regret the Border Controversy -- Sobbing Kids or No,2059443959,Newspapers," Riley, Jason L
Jason
Jason L Riley
Riley
L
Jason L. Riley"," New York Times Co
511110
511120
515112
515120 , Department of Homeland Security
922120 , National Public Radio--NPR
515112
813910"," (c) 2018 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," DWJNJ000000020180627ee6r0000q , DWJNJ000000020180627ee6r0000q , 7510 , PQ_7510_Jun272018______"," Opinions , Commentary"," Jun 27, 2018",0099-9660, English, English, A.17," New York, N.Y.","Jun 27, 2018",Wall Street Journal,2018,https://search.proquest.com/docview/2059443959?accountid=14496, A.17," Immigration policy , National security , Families & family life , Presidents , Political asylum , Aliens , Trump, Donald J , Texas , Riley, Jason L , United States--US , New York , Nielsen, Kirstjen , California , Los Angeles California , Waters, Maxine , Clinton, Hillary Rodham",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=Upward+Mobility%3A+Trump+Doesn%27t+Regret+the+Border+Controversy+--+Sobbing+Kids+or+No&amp;title=Wall+Street+Journal&amp;issn=00999660&amp;date=2018-06-27&amp;volume=&amp;issue=&amp;spage=A.17&amp;au=Riley%2C+Jason+L&amp;isbn=&amp;jtitle=Wall+Street+Journal&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
Court Upholds Trump Travel Ban --- Latitude to restrict arrivals tops concerns over what dissent calls an anti-Muslim bias,2059443993,Newspapers," Kendall, Brent
Brent
Brent Kendall
Kendall
Brent Kendall; Jess Bravin , Bravin, Jess
Jess
Jess Bravin
Bravin"," Supreme Court-US
922110 , Republican Party
813940 , Congress
921120"," (c) 2018 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," DWJNJ000000020180627ee6r0002d , DWJNJ000000020180627ee6r0002d , 7510 , PQ_7510_Jun272018______", News," Jun 27, 2018",0099-9660, English, English, A.1," New York, N.Y.","Jun 27, 2018",Wall Street Journal,2018,https://search.proquest.com/docview/2059443993?accountid=14496, A.1," American history , Presidents , Immigration policy , Bans , Constitutional law , National security , Muslims , Supreme Court decisions , Travel , Sudan , Trump, Donald J , Somalia , Kennedy, Anthony M , Libya , Iraq , Iran , Yemen , Syria , Alito, Samuel Jr , Gorsuch, Neil M , United States--US , Venezuela , Ginsburg, Ruth Bader , Pearl Harbor , Thomas, Clarence , Sotomayor, Sonia , Roberts, John G Jr",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=Court+Upholds+Trump+Travel+Ban+---+Latitude+to+restrict+arrivals+tops+concerns+over+what+dissent+calls+an+anti-Muslim+bias&amp;title=Wall+Street+Journal&amp;issn=00999660&amp;date=2018-06-27&amp;volume=&amp;issue=&amp;spage=A.1&amp;au=Kendall%2C+Brent%3BBravin%2C+Jess&amp;isbn=&amp;jtitle=Wall+Street+Journal&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
"World Cup: Debate Divides U.S. Fans --- Without an American team in the Cup, is it OK to root for Mexico?",2059444012,Newspapers," Robinson, Joshua
Joshua
Joshua Robinson
Robinson
Joshua Robinson",," (c) 2018 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," DWJNJ000000020180627ee6r0000l , DWJNJ000000020180627ee6r0000l , 7510 , PQ_7510_Jun272018______"," Opinions , Commentary"," Jun 27, 2018",0099-9660, English, English, A.14," New York, N.Y.","Jun 27, 2018",Wall Street Journal,2018,https://search.proquest.com/docview/2059444012?accountid=14496, A.14," Tournaments & championships , Soccer , Mexico , United States--US",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=World+Cup%3A+Debate+Divides+U.S.+Fans+---+Without+an+American+team+in+the+Cup%2C+is+it+OK+to+root+for+Mexico%3F&amp;title=Wall+Street+Journal&amp;issn=00999660&amp;date=2018-06-27&amp;volume=&amp;issue=&amp;spage=A.14&amp;au=Robinson%2C+Joshua&amp;isbn=&amp;jtitle=Wall+Street+Journal&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
World-Wide,2059444013,Newspapers,," Republican Party
813940 , Wall Street Journal
511110"," (c) 2018 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," DWJNJ000000020180627ee6r0002s , DWJNJ000000020180627ee6r0002s , 7510 , PQ_7510_Jun272018______", News," Jun 27, 2018",0099-9660, English, English, A.1," New York, N.Y.","Jun 27, 2018",Wall Street Journal,2018,https://search.proquest.com/docview/2059444013?accountid=14496, A.1," Bills , Iran , South Carolina , California , United States--US , New York",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=World-Wide&amp;title=Wall+Street+Journal&amp;issn=00999660&amp;date=2018-06-27&amp;volume=&amp;issue=&amp;spage=A.1&amp;au=&amp;isbn=&amp;jtitle=Wall+Street+Journal&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
U.S. News: Pence Calls On Nations To Curb Migration,2059444032,Newspapers," Salama, Vivian
Vivian
Vivian Salama
Salama
Vivian Salama",," (c) 2018 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," DWJNJ000000020180627ee6r0001f , DWJNJ000000020180627ee6r0001f , 7510 , PQ_7510_Jun272018______", News," Jun 27, 2018",0099-9660, English, English, A.3," New York, N.Y.","Jun 27, 2018",Wall Street Journal,2018,https://search.proquest.com/docview/2059444032?accountid=14496, A.3," Vice Presidents , Immigration , Brazil , Honduras , United States--US , Pence, Mike , Nielsen, Kirstjen , Guatemala , Temer, Michel , Central America , Latin America , El Salvador",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=U.S.+News%3A+Pence+Calls+On+Nations+To+Curb+Migration&amp;title=Wall+Street+Journal&amp;issn=00999660&amp;date=2018-06-27&amp;volume=&amp;issue=&amp;spage=A.3&amp;au=Salama%2C+Vivian&amp;isbn=&amp;jtitle=Wall+Street+Journal&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
"World News: Migration Barely Figures in Mexico Vote --- Central Americans don't settle in country; campaigning focuses on corruption, violence",2059523225,Newspapers," Jose de' Cordoba
Jose de' Cordoba"," Migration Policy Institute
813940 , Bureau of the Census
926110"," (c) 2018 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," DWJNJ000000020180627ee6r0001t , DWJNJ000000020180627ee6r0001t , 7510 , PQ_7510_Jun272018______", News," Jun 27, 2018",0099-9660, English, English, A.8," New York, N.Y.","Jun 27, 2018",Wall Street Journal,2018,https://search.proquest.com/docview/2059523225?accountid=14496, A.8," Immigration policy , Local elections , Migration , Corruption , Presidential elections , Candidates , Violent crime , Massacres , Aliens , Voter behavior , Trump, Donald J , Mexico , Texas , Honduras , United States--US , Guatemala , Videgaray, Luis , Central America , El Salvador , Rio Grande",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=World+News%3A+Migration+Barely+Figures+in+Mexico+Vote+---+Central+Americans+don%27t+settle+in+country%3B+campaigning+focuses+on+corruption%2C+violence&amp;title=Wall+Street+Journal&amp;issn=00999660&amp;date=2018-06-27&amp;volume=&amp;issue=&amp;spage=A.8&amp;au=Jose+de%27+Cordoba&amp;isbn=&amp;jtitle=Wall+Street+Journal&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
"Separations of Migrant Families Stopped a Week Ago, but Reunifications Have Barely Begun; Officials couldn't immediately say where in the U.S. the children are, citing a 'dynamic' situation",2059540615,Newspapers," Campo-Flores, Arian
Arian
Arian Campo-Flores
Campo-Flores
Arian Campo-Flores; Louise Radnofsky , Radnofsky, Louise
Louise
Louise Radnofsky
Radnofsky"," Catholic Charities USA
813211 , US Immigration & Customs Enforcement
921130 , Department of Homeland Security
922120 , Annunciation House
813410 , Department of Health & Human Services
923120"," (c) 2018 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," WSJOWSJO20180627000020180627ee6r00234 , WSJOWSJO20180627000020180627ee6r00234 , 117310 , PQ_117310_Jun272018______", News," Jun 27, 2018",, English, English, n/a," New York, N.Y.","Jun 27, 2018",Wall Street Journal (Online),2018,https://search.proquest.com/docview/2059540615?accountid=14496, n/a," Immigration policy , Parents & parenting , Foster care , Child custody , Families & family life , Court hearings & proceedings , Aliens , Nonprofit organizations , Trump, Donald J , Texas , United States--US , New York , Arizona , Kansas , El Salvador",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=Separations+of+Migrant+Families+Stopped+a+Week+Ago%2C+but+Reunifications+Have+Barely+Begun%3B+Officials+couldn%27t+immediately+say+where+in+the+U.S.+the+children+are%2C+citing+a+%27dynamic%27+situation&amp;title=Wall+Street+Journal+%28Online%29&amp;issn=&amp;date=2018-06-27&amp;volume=&amp;issue=&amp;spage=&amp;au=Campo-Flores%2C+Arian%3BRadnofsky%2C+Louise&amp;isbn=&amp;jtitle=Wall+Street+Journal+%28Online%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,"International Newsstream,US Major Dailies"
Google Reins In Workplace Debate; Internet giant bans 'trolling' on internal message boards and ad hominem attacks against co-workers,2059594664,Newspapers," MacMillan, Douglas
Douglas
Douglas MacMillan
MacMillan
Douglas MacMillan"," Alphabet Inc
551114 , Wall Street Journal
511110 , Google Inc
334310
519130"," (c) 2018 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," WSJOWSJO20180627000020180627ee6r003pf , WSJOWSJO20180627000020180627ee6r003pf , 117310 , PQ_117310_Jun272018______", News," Jun 27, 2018",, English, English, n/a," New York, N.Y.","Jun 27, 2018",Wall Street Journal (Online),2018,https://search.proquest.com/docview/2059594664?accountid=14496, n/a," Employees , Debates , Gender , Discussion groups , Military weapons , Silicon Valley-California , United States--US , Damore, James",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=Google+Reins+In+Workplace+Debate%3B+Internet+giant+bans+%27trolling%27+on+internal+message+boards+and+ad+hominem+attacks+against+co-workers&amp;title=Wall+Street+Journal+%28Online%29&amp;issn=&amp;date=2018-06-27&amp;volume=&amp;issue=&amp;spage=&amp;au=MacMillan%2C+Douglas&amp;isbn=&amp;jtitle=Wall+Street+Journal+%28Online%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,"International Newsstream,US Major Dailies"
