Title,StoreId,ArticleType,Authors,companies,copyright,digitalObjectIdentifier,documentType,entryDate,issn,language,languageOfSummary,pages,placeOfPublication,pubdate,pubtitle,year,DocumentURL,startPage,subjectTerms,subjects,FindACopy,Database
A lifeline for immigrants,1991556759,Newspapers," Siegel, Rachel
Siegel
Rachel
Rachel Siegel"," Department of Health & Human Services
923120"," Copyright WP Company LLC d/b/a The Washington Post Jan 27, 2018"," WPXXWP20180127Alifelineforimmigrants2312d8be , WPXXWP20180127Alifelineforimmigrants2312d8be , 7653 , PQ_7653_Jan272018______", News," Jan 27, 2018",0190-8286, English, English,," Washington, D.C.","Jan 27, 2018",The Washington Post,2018,https://search.proquest.com/docview/1991556759?accountid=14496, B.1," Spanish language , Councils , Bilingualism , Border patrol , Aliens , Immigration policy , Hispanic Americans , Trump, Donald J , United States--US",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awashingtonpost&amp;atitle=A+lifeline+for+immigrants&amp;title=The+Washington+Post&amp;issn=01908286&amp;date=2018-01-27&amp;volume=&amp;issue=&amp;spage=B.1&amp;au=Siegel%2C+Rachel&amp;isbn=&amp;jtitle=The+Washington+Post&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
THE WORLD; A sales pitch for Davos globalists; Trump softens his 'America First' theme in a speech to world leaders and moguls.,1991563333,Newspapers," Bierman, Noah
Noah
Noah Bierman
Bierman
Noah Bierman"," World Economic Forum
926110 , Environmental Protection Agency--EPA
924110 , African Union
813940 , New York Times Co
511110
511120
515112
515120 , Asia-Pacific Economic Cooperation
926110"," Copyright Los Angeles Times Jan 27, 2018"," 7683 , PQ_7683_Jan272018 , LATMLATM201801272127 , LATMLATM201801272127", News," Jan 27, 2018",0458-3035, English, English, A.3," Los Angeles, Calif.","Jan 27, 2018",Los Angeles Times,2018,https://search.proquest.com/docview/1991563333?accountid=14496, A.3," Investments , Speeches , Presidents , Trade agreements , Cooperation , Alliances , Political campaigns , Free trade , Leadership , Economic summit conferences , Trump, Donald J , McGahn, Donald , Kagame, Paul , Russia , Iran , Asia , Switzerland , United States--US , New York , Mueller, Robert S III , Vietnam , Germany , Rwanda , Trudeau, Justin , China , Clinton, Bill , Clinton, Hillary Rodham"," TRUMP, DONALD J , UNITED STATES , TRADE , FOREIGN RELATIONS",http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Alatimes&amp;atitle=THE+WORLD%3B+A+sales+pitch+for+Davos+globalists%3B+Trump+softens+his+%27America+First%27+theme+in+a+speech+to+world+leaders+and+moguls.&amp;title=Los+Angeles+Times&amp;issn=04583035&amp;date=2018-01-27&amp;volume=&amp;issue=&amp;spage=A.3&amp;au=Bierman%2C+Noah&amp;isbn=&amp;jtitle=Los+Angeles+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
"Born minutes apart, only one is a citizen",1991563593,Newspapers," Tchekmedyian, Alene
Alene
Alene Tchekmedyian
Tchekmedyian
Alene Tchekmedyian"," Los Angeles Times
511110 , Tel Aviv University
611310 , Supreme Court-US
922110"," Copyright Los Angeles Times Jan 27, 2018"," 7683 , PQ_7683_Jan272018 , LATMLATM201801272120 , LATMLATM201801272120", News," Jan 27, 2018",0458-3035, English, English, A.1," Los Angeles, Calif.","Jan 27, 2018",Los Angeles Times,2018,https://search.proquest.com/docview/1991563593?accountid=14496, A.1," Parents & parenting , Passports & visas , Sons , Boys , Diplomatic & consular services , Families & family life , Citizenship , Children & youth , Couples , Personal relationships , Immigration , Litigation , Identification documents , United States--US , Canada , Israel , California , Los Angeles California , Tel Aviv Israel"," FAMILIES , CHILDREN , CITIZENSHIP , SUITS , PARENTS , UNITED STATES , LGBTQ COMMUNITY",http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Alatimes&amp;atitle=Born+minutes+apart%2C+only+one+is+a+citizen&amp;title=Los+Angeles+Times&amp;issn=04583035&amp;date=2018-01-27&amp;volume=&amp;issue=&amp;spage=A.1&amp;au=Tchekmedyian%2C+Alene&amp;isbn=&amp;jtitle=Los+Angeles+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
Obituaries,1991569146,Newspapers," Hagerty, James R
James
James R Hagerty
Hagerty
R
James R. Hagerty; Michael S. Derby , Derby, Michael S
Michael
Michael S Derby
Derby
S",," (c) 2018 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," DWJNJ000000020180127ee1r0001m , DWJNJ000000020180127ee1r0001m , 7510 , PQ_7510_Jan272018______", Obituary," Jan 27, 2018",0099-9660, English, English, A.5," New York, N.Y.","Jan 27, 2018",Wall Street Journal,2018,https://search.proquest.com/docview/1991569146?accountid=14496, A.5," Deaths , Gaughan, Vincent M Jr , Stewart, Peter , McDonough, William J",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=Obituaries&amp;title=Wall+Street+Journal&amp;issn=00999660&amp;date=2018-01-27&amp;volume=&amp;issue=&amp;spage=A.5&amp;au=Hagerty%2C+James+R%3BDerby%2C+Michael+S&amp;isbn=&amp;jtitle=Wall+Street+Journal&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
Thank You for Tax Reform,1991569249,Newspapers,," Americans for Tax Reform
813319 , Republican Party
813940 , Congress
921120 , Goldman Sachs Group Inc
523110
523120 , FedEx Corp
484110
492110
551114"," (c) 2018 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," DWJNJ000000020180127ee1r0001t , DWJNJ000000020180127ee1r0001t , 7510 , PQ_7510_Jan272018______"," Opinions , Editorial"," Jan 27, 2018",0099-9660, English, English, A.12," New York, N.Y.","Jan 27, 2018",Wall Street Journal,2018,https://search.proquest.com/docview/1991569249?accountid=14496, A.12," Tax rates , International trade , Income redistribution , Economic growth , Tax reform , Capital expenditures , Gross Domestic Product--GDP , Editorials , Trump, Donald J , Blankfein, Lloyd , Switzerland , United States--US , Dimon, Jamie , Indianapolis Indiana , Mnuchin, Steven T",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=Thank+You+for+Tax+Reform&amp;title=Wall+Street+Journal&amp;issn=00999660&amp;date=2018-01-27&amp;volume=&amp;issue=&amp;spage=A.12&amp;au=&amp;isbn=&amp;jtitle=Wall+Street+Journal&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
Trump Dials Back in Davos --- President portrays U.S. as willing trade partner at forum skeptical of his nationalist stance,1991569561,Newspapers," Ballhaus, Rebecca
Rebecca
Rebecca Ballhaus
Ballhaus
Rebecca Ballhaus; Peter Nicholas , Nicholas, Peter
Peter
Peter Nicholas
Nicholas"," World Economic Forum
926110 , Congress
921120 , Islamic State of Iraq & the Levant--ISIS
813940 , Federal Bureau of Investigation--FBI
922120"," (c) 2018 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," DWJNJ000000020180127ee1r0002j , DWJNJ000000020180127ee1r0002j , 7510 , PQ_7510_Jan272018______", News," Jan 27, 2018",0099-9660, English, English, A.1," New York, N.Y.","Jan 27, 2018",Wall Street Journal,2018,https://search.proquest.com/docview/1991569561?accountid=14496, A.1," Trade agreements , Political campaigns , Speeches , Presidents , Immigration , Economic summit conferences , Trump, Donald J , North Korea , Modi, Narendra , Switzerland , Russia , Comey, James B , United States--US , Pacific Rim , Finland , Alps , Francis (Pope)",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=Trump+Dials+Back+in+Davos+---+President+portrays+U.S.+as+willing+trade+partner+at+forum+skeptical+of+his+nationalist+stance&amp;title=Wall+Street+Journal&amp;issn=00999660&amp;date=2018-01-27&amp;volume=&amp;issue=&amp;spage=A.1&amp;au=Ballhaus%2C+Rebecca%3BNicholas%2C+Peter&amp;isbn=&amp;jtitle=Wall+Street+Journal&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
U.S. News: Little Sign of Progress On Immigration Deal,1991569630,Newspapers," Meckler, Laura
Laura
Laura Meckler
Meckler
Laura Meckler; Siobhan Hughes , Hughes, Siobhan
Siobhan
Siobhan Hughes
Hughes"," Twitter Inc
519130 , Congress
921120"," (c) 2018 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," DWJNJ000000020180127ee1r0002k , DWJNJ000000020180127ee1r0002k , 7510 , PQ_7510_Jan272018______", News," Jan 27, 2018",0099-9660, English, English, A.4," New York, N.Y.","Jan 27, 2018",Wall Street Journal,2018,https://search.proquest.com/docview/1991569630?accountid=14496, A.4," Immigration policy , Bills , Aliens , Schumer, Charles E , Trump, Donald J , Mexico , United States--US , New York",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=U.S.+News%3A+Little+Sign+of+Progress+On+Immigration+Deal&amp;title=Wall+Street+Journal&amp;issn=00999660&amp;date=2018-01-27&amp;volume=&amp;issue=&amp;spage=A.4&amp;au=Meckler%2C+Laura%3BHughes%2C+Siobhan&amp;isbn=&amp;jtitle=Wall+Street+Journal&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
Judge's ex-associate pleads guilty [Corrected 01/30/2018],1991579861,Newspapers," Meisner, Jason
Jason
Jason Meisner
Meisner
Jason Meisner"," Department of Revenue-Illinois
921130 , John Marshall Law School
611310"," Copyright Tribune Interactive, LLC Jan 27, 2018"," 7684 , PQ_7684_Jan272018 , TRIBTRIB2018012720180126326172753 , TRIBTRIB2018012720180126326172753", News," Jan 27, 2018",1085-6706, English, English,," Chicago, Ill.","Jan 27, 2018",Chicago Tribune,2018,https://search.proquest.com/docview/1991579861?accountid=14496, 3," Mortgages , Attorneys , Criminal pleas , Trials , Fraud , Cook County Illinois , Chicago Illinois , United States--US , Illinois",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Achicagotribune&amp;atitle=Judge%27s+ex-associate+pleads+guilty+%5BCorrected+01%2F30%2F2018%5D%3A+Agrees+to+testify+against+jurist+in+mortgage+fraud&amp;title=Chicago+Tribune&amp;issn=10856706&amp;date=2018-01-27&amp;volume=&amp;issue=&amp;spage=3&amp;au=Meisner%2C+Jason&amp;isbn=&amp;jtitle=Chicago+Tribune&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
VOICE OF THE PEOPLE,1991579914,Newspapers,," US Steel Corp
331110 , CNN
515210 , University of Chicago
611310 , Nation of Islam--Black Muslims
813110 , New York Times Co
511110
511120
515112
515120 , Marvel Comics
511120 , Republican Party
813940"," Copyright Tribune Interactive, LLC Jan 27, 2018"," 7684 , PQ_7684_Jan272018 , TRIBTRIB2018012720180126326172741 , TRIBTRIB2018012720180126326172741", News," Jan 27, 2018",1085-6706, English, English,," Chicago, Ill.","Jan 27, 2018",Chicago Tribune,2018,https://search.proquest.com/docview/1991579914?accountid=14496, 10," Buildings , Community , Parks & recreation areas , Immigration , Superheroes , Historic preservation , Trump, Donald J , Chicago Illinois , West Chicago Illinois , Bannon, Stephen K , Sweden , Mexico , Montana , United States--US , New York , Illinois , Muhammad, Elijah (Elijah Poole) (1897-1975) , Clinton, Hillary Rodham , Pence, Mike , Norway",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Achicagotribune&amp;atitle=VOICE+OF+THE+PEOPLE&amp;title=Chicago+Tribune&amp;issn=10856706&amp;date=2018-01-27&amp;volume=&amp;issue=&amp;spage=10&amp;au=&amp;isbn=&amp;jtitle=Chicago+Tribune&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
E-Verify called verifiably flawed,1991579920,Newspapers," Sanchez, Tatiana
Tatiana
Tatiana Sanchez
Sanchez
Tatiana Sanchez , Mercury News
Mercury News"," Republican Party
813940 , Cato Institute
541711 , Congress
921120 , Social Security Administration
923130 , Economic Policy Institute
541720 , US Citizenship & Immigration Services
928120 , US Immigration & Customs Enforcement
921130"," Copyright Tribune Interactive, LLC Jan 27, 2018"," 7684 , PQ_7684_Jan272018 , TRIBTRIB2018012720180126326172738 , TRIBTRIB2018012720180126326172738", News," Jan 27, 2018",1085-6706, English, English,," Chicago, Ill.","Jan 27, 2018",Chicago Tribune,2018,https://search.proquest.com/docview/1991579920?accountid=14496, 7," Immigration policy , Employment , Aliens , Social security , Employers , Lofgren, Zoe , Texas , United States--US , Washington DC , Los Angeles California",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Achicagotribune&amp;atitle=E-Verify+called+verifiably+flawed%3A+Experts+say+rare+audits+take+teeth+out+of+job+checks&amp;title=Chicago+Tribune&amp;issn=10856706&amp;date=2018-01-27&amp;volume=&amp;issue=&amp;spage=7&amp;au=Sanchez%2C+Tatiana%3BMercury+News&amp;isbn=&amp;jtitle=Chicago+Tribune&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
"Czech Vote Pits Pro-Russian Nativists Vs. West-Leaning Liberals; Presidential election, the most acrimonious in years, reflects broader political debate in region about standing in EU",1991602563,Newspapers," Hinshaw, Drew
Drew
Drew Hinshaw
Hinshaw
Drew Hinshaw; Philip Heijmans , Heijmans, Philip
Philip
Philip Heijmans
Heijmans"," Islamic State of Iraq & the Levant--ISIS
813940 , North Atlantic Treaty Organization--NATO
928120 , European Union
926110
928120 , University of Glasgow
611310"," (c) 2018 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," WSJOWSJO20180127000020180126ee1q002jp , WSJOWSJO20180127000020180126ee1q002jp , 117310 , PQ_117310_Jan272018______", News," Jan 27, 2018",, English, English, n/a," New York, N.Y.","Jan 27, 2018",Wall Street Journal (Online),2018,https://search.proquest.com/docview/1991602563?accountid=14496, n/a," Polls & surveys , Immunity from prosecution , Communism , Sovereignty , Election results , Prime ministers , Czech Republic , Hungary , Russia , United States--US , Germany , Poland , Babis, Andrej , Putin, Vladimir , Europe",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=Czech+Vote+Pits+Pro-Russian+Nativists+Vs.+West-Leaning+Liberals%3B+Presidential+election%2C+the+most+acrimonious+in+years%2C+reflects+broader+political+debate+in+region+about+standing+in+EU&amp;title=Wall+Street+Journal+%28Online%29&amp;issn=&amp;date=2018-01-27&amp;volume=&amp;issue=&amp;spage=&amp;au=Hinshaw%2C+Drew%3BHeijmans%2C+Philip&amp;isbn=&amp;jtitle=Wall+Street+Journal+%28Online%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,"International Newsstream,US Major Dailies"
Trump's Immigration Plan Elicits Criticism From Both Sides; Lawmakers appeared no closer to reaching a deal after the White House releases framework,1991629973,Newspapers," Meckler, Laura
Laura
Laura Meckler
Meckler
Laura Meckler; Siobhan Hughes , Hughes, Siobhan
Siobhan
Siobhan Hughes
Hughes"," Republican Party
813940 , Twitter Inc
519130 , Congress
921120 , NumbersUSA
541720 , Senate
921120 , Department of Homeland Security
922120 , Center for Immigration Studies
541720"," (c) 2018 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," WSJOWSJO20180127000020180126ee1q0076d , WSJOWSJO20180127000020180126ee1q0076d , 117310 , PQ_117310_Jan272018______", News," Jan 27, 2018",, English, English, n/a," New York, N.Y.","Jan 27, 2018",Wall Street Journal (Online),2018,https://search.proquest.com/docview/1991629973?accountid=14496, n/a," Immigration policy , Citizenship , Presidents , Aliens , Trump, Donald J , Durbin, Richard , Texas , Mexico , United States--US , New York , Cornyn, John , Schumer, Charles E , Rubio, Marco",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=Trump%27s+Immigration+Plan+Elicits+Criticism+From+Both+Sides%3B+Lawmakers+appeared+no+closer+to+reaching+a+deal+after+the+White+House+releases+framework&amp;title=Wall+Street+Journal+%28Online%29&amp;issn=&amp;date=2018-01-27&amp;volume=&amp;issue=&amp;spage=&amp;au=Meckler%2C+Laura%3BHughes%2C+Siobhan&amp;isbn=&amp;jtitle=Wall+Street+Journal+%28Online%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,"International Newsstream,US Major Dailies"
Trump Tells African Leaders Tillerson Will Visit in March; Secretary of State's visit would come after Mr. Trump angered African leaders with a disparaging remark about the continent in a meeting about immigration,1991662526,Newspapers," Gordon, Chris
Chris
Chris Gordon
Gordon
Chris Gordon"," African Union
813940 , Associated Press-NYC
519110"," (c) 2018 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," WSJOWSJO20180127000020180127ee1r0012x , WSJOWSJO20180127000020180127ee1r0012x , 117310 , PQ_117310_Jan272018______", News," Jan 27, 2018",, English, English, n/a," New York, N.Y.","Jan 27, 2018",Wall Street Journal (Online),2018,https://search.proquest.com/docview/1991662526?accountid=14496, n/a," Humanitarian aid , Immigration , Africa , Trump, Donald J , Durbin, Richard , Graham, Lindsey , United States--US , Ethiopia , Tillerson, Rex W , Addis Ababa Ethiopia",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=Trump+Tells+African+Leaders+Tillerson+Will+Visit+in+March%3B+Secretary+of+State%27s+visit+would+come+after+Mr.+Trump+angered+African+leaders+with+a+disparaging+remark+about+the+continent+in+a+meeting+about+immigration&amp;title=Wall+Street+Journal+%28Online%29&amp;issn=&amp;date=2018-01-27&amp;volume=&amp;issue=&amp;spage=&amp;au=Gordon%2C+Chris&amp;isbn=&amp;jtitle=Wall+Street+Journal+%28Online%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,"International Newsstream,US Major Dailies"
Trump to Call for Bipartisan Approach in Divided Washington; President's first State of the Union address will come at a time of considerable rancor on Capitol Hill,1991668613,Newspapers," Radnofsky, Louise
Louise
Louise Radnofsky
Radnofsky
Louise Radnofsky"," World Economic Forum
926110 , Congress
921120"," (c) 2018 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," WSJOWSJO20180127000020180127ee1r0015p , WSJOWSJO20180127000020180127ee1r0015p , 117310 , PQ_117310_Jan272018______", News," Jan 27, 2018",, English, English, n/a," New York, N.Y.","Jan 27, 2018",Wall Street Journal (Online),2018,https://search.proquest.com/docview/1991668613?accountid=14496, n/a," Immigration policy , Families & family life , Speeches , Presidents , Trump, Donald J , North Korea , China , Switzerland , United States--US , Trump, Melania",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=Trump+to+Call+for+Bipartisan+Approach+in+Divided+Washington%3B+President%27s+first+State+of+the+Union+address+will+come+at+a+time+of+considerable+rancor+on+Capitol+Hill&amp;title=Wall+Street+Journal+%28Online%29&amp;issn=&amp;date=2018-01-27&amp;volume=&amp;issue=&amp;spage=&amp;au=Radnofsky%2C+Louise&amp;isbn=&amp;jtitle=Wall+Street+Journal+%28Online%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,"International Newsstream,US Major Dailies"
"Israel Tries Arabic Outreach, Gets Mixed Response; Military deploys social media to spread anti-Iran message",1991965999,Newspapers," Jones, Rory
Rory
Rory Jones
Jones
Rory Jones; Nazih Osseiran , Osseiran, Nazih
Nazih
Nazih Osseiran
Osseiran"," Hezbollah-Party of God
813940 , United Nations--UN
928120 , Twitter Inc
519130 , Al Jazeera
515120 , Facebook Inc
518210
519130 , Hamas
813940"," (c) 2018 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," WSJOWSJO20180127000020180127ee1r000jm , WSJOWSJO20180127000020180127ee1r000jm , 117310 , PQ_117310_Jan272018______", News," Jan 27, 2018",, English, English, n/a," New York, N.Y.","Jan 27, 2018",Wall Street Journal (Online),2018,https://search.proquest.com/docview/1991965999?accountid=14496, n/a," Arabs , Diplomacy , Social networks , Beirut Lebanon , Middle East , United States--US , Netanyahu, Benjamin , Israel , Saudi Arabia , Qatar , Iraq , Iran , Gaza Strip , Lebanon , United Arab Emirates",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=Israel+Tries+Arabic+Outreach%2C+Gets+Mixed+Response%3B+Military+deploys+social+media+to+spread+anti-Iran+message&amp;title=Wall+Street+Journal+%28Online%29&amp;issn=&amp;date=2018-01-27&amp;volume=&amp;issue=&amp;spage=&amp;au=Jones%2C+Rory%3BOsseiran%2C+Nazih&amp;isbn=&amp;jtitle=Wall+Street+Journal+%28Online%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,"International Newsstream,US Major Dailies"
Immigration activists 'can't stay silent' [Corrected 01/28/2018],1991665144,Newspapers," Do, Anh
Anh
Anh Do
Do
Anh Do"," Bureau of Immigration & Customs Enforcement
921130 , Los Angeles Times
511110 , Sidley & Austin
541110 , Sidley Austin LLP
541110"," Copyright Tribune Interactive, LLC Jan 28, 2018"," 7684 , PQ_7684_Jan282018 , TRIBTRIB2018012820180127326304193 , TRIBTRIB2018012820180127326304193", News," Jan 28, 2018",1085-6706, English, English,," Chicago, Ill.","Jan 28, 2018",Chicago Tribune,2018,https://search.proquest.com/docview/1991665144?accountid=14496, 27," Immigration policy , Deportation , Asian Americans , Activism , Holidays & special occasions , Convictions , Aliens , Cambodia , United States--US , Los Angeles California , Carney, Cormac , San Francisco California , Modesto California",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Achicagotribune&amp;atitle=Immigration+activists+%27can%27t+stay+silent%27+%5BCorrected+01%2F28%2F2018%5D%3A+They+say+roundups+of+people+of+Cambodian+and+Vietnamese+descent+spark+anxiety&amp;title=Chicago+Tribune&amp;issn=10856706&amp;date=2018-01-28&amp;volume=&amp;issue=&amp;spage=27&amp;au=Do%2C+Anh&amp;isbn=&amp;jtitle=Chicago+Tribune&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
Death Notice: HERMAN 'MR. RONNY' MUNIC [Corrected 01/28/2018],1991665897,Newspapers,," American Heart Association
813212"," Copyright Tribune Interactive, LLC Jan 28, 2018"," 7684 , PQ_7684_Jan282018 , TRIBTRIB2018012820180128326304348 , TRIBTRIB2018012820180128326304348", Obituary," Jan 28, 2018",1085-6706, English, English,," Chicago, Ill.","Jan 28, 2018",Chicago Tribune,2018,https://search.proquest.com/docview/1991665897?accountid=14496, 34," Chicago Illinois , United States--US , Europe", Death Notice,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Achicagotribune&amp;atitle=Death+Notice%3A+HERMAN+%27MR.+RONNY%27+MUNIC+%5BCorrected+01%2F28%2F2018%5D&amp;title=Chicago+Tribune&amp;issn=10856706&amp;date=2018-01-28&amp;volume=&amp;issue=&amp;spage=34&amp;au=&amp;isbn=&amp;jtitle=Chicago+Tribune&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
"L.A. sees a rise in foreign visitors; Amid harsh rhetoric from U.S. leaders, county courted tourists with ""message of humanity.""",1991667470,Newspapers," Martin, Hugo
Hugo
Hugo Martin
Martin
Hugo Martin"," Los Angeles International Airport
488119"," Copyright Los Angeles Times Jan 28, 2018"," 7683 , PQ_7683_Jan282018 , LATMLATM201801282168 , LATMLATM201801282168", News," Jan 28, 2018",0458-3035, English, English, C.1," Los Angeles, Calif.","Jan 28, 2018",Los Angeles Times,2018,https://search.proquest.com/docview/1991667470?accountid=14496, C.1," Tourism , Rhetoric , Conventions , Social networks , Travel , Air travel , Aliens , Multiculturalism & pluralism , Trump, Donald J , Los Angeles County California , United States--US , Los Angeles California , Dow, Roger"," LOS ANGELES COUNTY , TOURISM",http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Alatimes&amp;atitle=L.A.+sees+a+rise+in+foreign+visitors%3B+Amid+harsh+rhetoric+from+U.S.+leaders%2C+county+courted+tourists+with+%22message+of+humanity.%22&amp;title=Los+Angeles+Times&amp;issn=04583035&amp;date=2018-01-28&amp;volume=&amp;issue=&amp;spage=C.1&amp;au=Martin%2C+Hugo&amp;isbn=&amp;jtitle=Los+Angeles+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
